-64.3873 17.5399 -90.8691
277.54 171.412 -36.5532
199.999 80.573 -152.507
312.415 172.506 -65.1099
188.885 -17.9926 -231.914
-262.952 -52.344 62.812
82.9548 50.7776 34.8852
-53.6358 40.0021 -81.8472
196.436 -23.713 -240.123
-193.494 -58.071 0.305174
271.513 177.18 -39.6179
199.094 -21.0645 -227.445
268.93 157.938 -19.0532
-230.825 -101.51 174.315
-217.269 -66.3451 148.941
234.609 151.881 12.8832
310.085 161.049 -57.4331
190.789 -18.6444 -231.383
190.924 -26.959 -234.415
-183.736 -57.4184 -13.1371
198.249 -23.2533 -237.922
198.049 -22.3199 -222.868
173.109 -23.4278 -203.602
-223.666 -92.9707 13.8933
-250.326 -68.4098 38.5732
-267.63 -116.348 200.599
230.706 147.813 23.4946
-271.609 -109.445 203.534
-244.611 -72.7055 37.1525
-190.338 -118.563 57.202
-63.9304 27.3701 -91.2968
121.849 80.7985 59.7881
266.501 102.918 -146.99
-198.478 -128.461 65.2874
-270.709 -22.5304 136.754
-193.354 -60.0933 0.971671
173.706 -23.8418 -205.778
-224.459 -115.413 218.818
-223.651 -93.9222 9.74437
281.544 163.382 -32.1624
-104.773 -35.3499 -68.5818
272.172 175.166 -38.9671
-152.306 -52.9942 -53.6207
-269.285 -31.0643 139.22
-217.845 -80.0574 157.989
183.574 35.8527 -192.378
273.789 178.817 -41.8117
-268.756 -117.922 198.931
198.118 -23.1058 -216.493
121.144 79.8993 60.4021
291.529 151.107 -34.5229
-223.361 -95.1802 173.463
80.7404 51.0862 35.8762
-83.1873 -20.0636 -79.5879
-233.123 -116.758 213.084
11.6796 70.6024 -45.0534
-63.2919 25.1827 -89.9244
-273.809 -37.5985 110.366
-229.594 -101.75 176.602
305.96 151.688 -52.3536
-57.5676 34.1117 -85.2624
-225.982 -113.557 216.431
-210.726 -102.805 196.138
261.372 157.757 -15.0934
-264.546 -49.1213 73.2619
157.704 -22.0688 -216.237
-123.732 -46.3611 -64.5376
279.236 171.529 -37.823
238.894 151.766 13.2871
-223.517 -91.8522 8.52293
173.018 -19.9554 -202.037
172.886 -23.2447 -203.848
127.074 83.1078 62.2034
15.8834 75.5211 -44.5515
-269.261 -118.14 198.596
-268.749 -118.137 200.128
192.999 -17.989 -230.423
-249.391 -68.0891 39.702
-276.536 -127.78 233.235
295.006 133.866 -124.512
178.965 -22.9328 -203.099
216.278 146.222 52.6948
-193.992 -61.8966 -2.98552
272.607 177.133 -38.5004
78.6195 49.9521 32.2652
279.316 170.368 -38.7367
281.443 164.372 -36.3896
-231.323 -110.907 219.968
45.5431 61.3785 -10.4313
-224.38 -115.879 216.914
-11.7782 62.2017 -48.0401
-207.573 -75.2182 3.80948
279.975 165.614 -37.298
-246.355 -122.89 212.704
-272.947 -111.12 201.953
190.838 -18.98 -232.966
93.4772 55.9399 41.1486
192.326 -17.5616 -231.558
285.221 125.32 -130.104
226.73 147.858 26.8353
-191.604 -59.0176 -0.631158
-219.754 -93.1699 39.2762
-230.434 -103.188 176.905
-243.698 -126.032 202.852
-221.052 -90.6833 7.05491
-216.918 -107.963 180.579
-146.667 -53.0991 -60.2252
-224.592 -91.4216 12.4711
161.697 1.35307 -209.968
-193.502 -58.579 -0.487604
-213.017 -96.52 39.0918
-222.419 -107.297 175.903
-110.39 -39.9005 -66.6955
-185.874 -58.3646 -9.6915
198.099 140.455 70.5753
-234.746 -116.066 213.343
-265.825 -116.119 198.077
264.307 103.771 -147.727
-215.953 -67.0039 148.858
-272.605 -108.661 211.12
-267.892 -118.199 199.528
76.9204 49.8808 32.8577
33.0793 74.9474 -34.5248
-277.165 -121.43 229.83
157.555 -9.09739 -216.084
309.474 163.082 -58.5349
-266.25 -118.155 198.171
127.509 88.8958 67.056
197.093 -22.4662 -239.093
-100.233 -32.7728 -69.0377
195.546 -22.9502 -239.818
186.867 -21.7058 -212.975
-267.99 -111.368 203.968
-230.554 -115.231 216.563
312.877 157.99 -114.743
-267.187 -114.195 202.2
-272.247 -110.393 202.854
-263.915 -50.1806 71.5949
192.219 -21.0838 -232.915
279.099 170.626 -37.1314
-211.738 -101.548 202.195
-272.783 -34.7293 113.182
-210.901 -124.494 60.5964
193.981 -19.094 -214.563
182.853 31.9664 -193.851
-42.6972 49.9312 -66.9601
315.095 176.435 -110.098
167.544 -32.9005 -225.328
180.651 -28.3295 -222.837
-251.532 -118.02 221.659
-246.819 -46.027 142.436
-16.8129 59.5227 -50.459
-212.768 -122.443 58.3297
180.861 -27.483 -223.045
-210.763 -129.087 63.0321
33.9841 73.8102 -32.1503
-270.816 -110.586 204.409
76.5872 49.2232 31.0802
-268.348 -115.493 200.704
276.734 173.933 -36.8081
280.917 164.176 -33.8073
196.297 -19.095 -238.2
-210.77 -126.987 60.8398
-194.047 -58.3588 -3.54322
313.096 170.633 -64.7461
129.695 88.3364 67.4253
192.135 -24.6187 -234.612
269.764 103.809 -146.33
280.623 171.247 -38.147
-229.308 -54.2499 149.95
-73.8305 2.12423 -87.1182
312.809 157.302 -116.092
-214.578 -68.6288 146.646
307.928 163.468 -60.3244
197.448 -25.8971 -236.543
-215.073 -60.109 137.174
-80.1333 -10.4377 -84.049
193.95 -18.788 -230.734
-167.22 -48.6556 -35.5915
-76.147 -4.72133 -85.0936
-276.683 -125.333 235.534
-225.233 -93.3713 11.2439
-265.092 -111.99 204.269
-192.973 -59.3463 -0.23678
-168.484 -47.2552 -34.6567
192.422 -27.9165 -235.941
-176.646 -51.2013 -19.53
-226.801 -114.934 217.626
174.184 -21.3392 -205.416
-234.84 -117.1 209.122
-191.913 -58.1749 -2.16533
232.125 94.4097 -141.965
222.541 146.397 40.7645
282.656 165.889 -32.3786
137.351 94.9843 72.472
195.787 -22.5123 -238.051
287.405 156.338 -32.628
-219.119 -78.1639 160.254
-252.197 -118.554 221.526
-269.981 -34.7899 140.152
-217.571 -60.4505 146.989
-194.809 -59.4855 -2.82136
-270.749 -109.45 207.019
123.389 80.4805 63.1723
266.941 103.495 -145.094
-269.127 -118.98 201.564
254.977 156.408 -4.74762
-226.363 -114.416 221.121
-213.66 -120.627 56.7007
-226.063 -114.928 217.814
-269.546 -118.368 200.462
162.105 -27.988 -224.34
241.881 98.3708 -145.673
-219.16 -78.3566 157.938
180.868 -29.7181 -222.86
289.884 154.734 -34.5075
-254.874 -117.48 224.617
237.875 96.8246 -142.689
-227.197 -112.335 218.886
-232.039 -115.426 216.89
-265.775 -112.576 207.193
159.282 -17.122 -213.518
-274.183 -30.2044 122.025
209.693 142.88 65.9024
272.313 152.979 -4.3594
-264.093 -114.583 205.029
193.628 -17.9371 -229.25
278.652 159.902 -28.768
24.6795 76.5391 -41.3323
-268.657 -119.812 200.806
-190.249 -60.6204 -4.06978
-191.654 -58.8216 -0.993112
114.598 73.1696 55.1556
98.8029 61.0712 45.5339
-227.049 -86.703 39.7844
-66.3594 17.6359 -90.6417
-268.606 -18.5454 137.577
194.969 -19.1363 -238.906
-262.154 -62.7565 49.9741
-227.951 -85.6569 39.8345
107.493 67.3906 52.0085
-266.932 -117.984 198.372
-267.285 -117.475 200.593
-226.346 -96.3835 172.634
175.973 -21.7595 -205.025
-261.38 -122.521 238.32
-271.418 -111.056 222.541
-192.62 -59.1344 -4.08193
137.518 95.3915 70.7243
-193.434 -58.3515 2.26241
193.835 -17.8085 -230.321
-268.988 -119.722 199.486
-264.321 -63.1958 48.7476
-194.063 -58.9481 -0.509866
183.866 -18.6326 -208.096
-266.235 -116.581 200.063
-195.899 -57.8422 -5.12464
31.4201 75.5961 -33.4909
-261.24 -54.6581 61.3084
-260.596 -120.459 237.384
-184.233 -56.7951 -13.058
-77.4687 -6.96551 -85.8983
219.208 87.6167 -147.288
268.237 154.569 -18.9195
197.822 -23.9692 -215.24
197.157 59.7638 -177.512
-59.4279 30.5725 -88.6473
90.0137 57.0533 39.8775
179.987 129.024 73.3248
149.555 110.703 75.218
227.365 146.546 30.0592
272.414 151.694 -3.24855
196.044 137.826 70.5845
194.086 -25.5935 -237.498
101.755 65.0286 45.649
-83.936 -23.3539 -78.4706
-147.858 -52.7132 -58.3477
-217.451 -68.3459 148.018
-265.332 -124.175 237.09
203.101 71.301 -176.669
-193.333 -63.3536 -3.1587
-243.88 -71.6134 38.0764
-215.206 -104.866 190.117
-274.313 -125.53 232.294
-235.829 -117.886 210.21
-229.442 -113.508 219.295
268.771 156.69 -18.913
-230.207 -111.948 220.124
-240.357 -74.8818 39.8412
317.704 176.645 -106.661
-216.533 -69.3086 146.593
-60.0422 30.5811 -89.3403
-267.779 -119.443 200.477
-243.672 -72.5658 37.1241
186.11 -24.7246 -212.69
217.437 147.614 51.6903
-212.206 -126.085 58.9291
-238.853 -49.8617 148.258
-194.271 -63.9986 -1.64237
184.212 -26.9606 -217.532
-77.9492 -7.30366 -85.2648
-214.466 -68.4002 145.879
-214.334 -61.5618 142.33
281.361 165.415 -38.3364
185.043 -21.6747 -207.451
199.136 62.8694 -178.336
80.0662 49.9717 34.167
282.442 161.166 -31.5694
-222.84 -91.2127 7.71461
-217.158 -69.8949 149.17
-233.586 -105.175 171.066
288.177 127.125 -128.729
196.796 -24.91 -236.174
-224.412 -116.695 217.739
196.344 -16.6765 -229.713
48.7389 57.6712 -3.4164
183.121 -25.4845 -216.663
191.025 -25.2398 -233.745
55.8201 51.7598 8.57323
193.085 -19.978 -231.381
192.788 -18.0356 -232.532
185.707 -21.9365 -206.675
272.713 178.377 -40.7818
187.308 47.3734 -184.541
180.881 -21.0374 -207.302
-268.427 -29.5933 135.488
192.978 136.425 72.2286
58.83 49.297 15.3055
150.115 109.338 74.8831
315.995 177.771 -78.4171
278.296 160.864 -29.9659
-218.959 -106.384 180.428
-160.102 -52.4522 -49.009
-192.909 -56.4718 0.745238
-56.7392 35.5532 -84.409
280.909 164.756 -32.1143
304.851 149.092 -49.2185
-133.806 -50.4251 -61.6791
186.953 39.843 -188.132
-267.864 -117.073 198.099
-214.976 -68.2605 145.891
-215.189 -70.0116 149.439
-214.728 -61.8537 138.293
193.51 -18.9325 -231.788
273.458 178.093 -39.0348
200.012 -22.6641 -220.225
271.594 152.884 -5.44853
239.627 151.459 8.55025
254.328 157.852 -3.55591
-191.782 -60.0134 -5.89434
-256.559 -117.807 231.349
199.277 -22.3662 -224.849
92.1703 57.2664 42.0422
-214.314 -66.0664 146.404
170.629 26.4071 -202.8
-267.813 -118.983 199.243
279.588 121.082 -132.058
282.444 163.416 -31.0135
-46.1482 48.346 -68.0578
-253.053 -117.115 225.864
270.445 152.568 -4.01529
232.617 92.897 -139.547
192.405 51.8328 -181.823
273.962 178.061 -41.163
-269.993 -32.5892 136.825
-270.813 -126.948 235.044
-259.324 -117.785 232.485
-216.096 -107.278 183.679
192.307 -20.5834 -230.841
48.5677 56.6399 -3.31383
310.659 164.836 -62.0656
246.862 156.483 4.72004
-274.356 -105.388 212.057
-191.907 -59.2625 -1.14745
-226.898 -105.795 174.842
306.546 149.949 -51.1733
237.242 149.344 14.9825
-274.069 -106.006 214.985
218.824 143.879 52.7284
22.6481 78.5923 -38.5671
201.544 81.4453 -152.796
193.544 -26.9624 -234.256
171.922 -18.6761 -203.057
194.853 -18.3816 -237.967
-159.756 -50.6447 -50.5793
314.862 172.636 -68.1085
280.535 167.243 -34.8739
187.189 -19.932 -208.227
-263.715 -49.6818 71.6447
-224.414 -115.803 219.058
-230.109 -112.454 219.547
187.544 -19.0082 -207.588
281.077 121.221 -131.524
-268.003 -33.4851 138.512
225.543 92.8194 -141.764
-235.19 -116.143 212.582
194.913 -21.3496 -212.997
72.0926 47.4985 25.534
-266.663 -117.583 196.865
201.899 74.8591 -172.385
185.593 -24.4511 -213.62
-216.09 -68.3486 147.446
-217.579 -93.708 39.9523
-167.598 -47.2615 -34.8344
108.261 65.8034 50.2032
253.137 156.647 -7.34393
281.79 168.893 -38.889
-216.661 -107.634 211.341
-188.645 -61.0021 -6.36805
-213.64 -68.018 148.409
-271.006 -34.8957 140.125
75.5728 49.9192 31.9888
86.9047 53.5023 36.9707
-219.871 -82.6907 161.327
-193.397 -58.4792 -0.560999
284.782 161.022 -35.8912
